"title","authors","affiliations","paper_date","metric","year"
"End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF@@@BLSTM-CNN-CRF","Xuezhe Ma","Carnegie Mellon University",2016-03-04,"91.21",2016
"End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF@@@BLSTM-CNN-CRF","Eduard Hovy","Carnegie Mellon University",2016-03-04,"91.21",2016
"Harnessing Deep Neural Networks with Logic Rules@@@Bi-LSTM + Logic rules","Zhiting Hu","Carnegie Mellon University",2016-03-21,"91.18",2016
"Harnessing Deep Neural Networks with Logic Rules@@@Bi-LSTM + Logic rules","Xuezhe Ma","Carnegie Mellon University",2016-03-21,"91.18",2016
"Harnessing Deep Neural Networks with Logic Rules@@@Bi-LSTM + Logic rules","Zhengzhong Liu","Carnegie Mellon University",2016-03-21,"91.18",2016
"Harnessing Deep Neural Networks with Logic Rules@@@Bi-LSTM + Logic rules","Eduard Hovy","Carnegie Mellon University",2016-03-21,"91.18",2016
"Harnessing Deep Neural Networks with Logic Rules@@@Bi-LSTM + Logic rules","Eric P. Xing","Carnegie Mellon University",2016-03-21,"91.18",2016
"Neural Architectures for Named Entity Recognition@@@LSTM-CRF","Guillaume Lample","Carnegie Mellon University",2016-03-04,"90.94",2016
"Neural Architectures for Named Entity Recognition@@@LSTM-CRF","Miguel Ballesteros","Pompeu Fabra University",2016-03-04,"90.94",2016
"Neural Architectures for Named Entity Recognition@@@LSTM-CRF","Sandeep Subramanian","Carnegie Mellon University",2016-03-04,"90.94",2016
"Neural Architectures for Named Entity Recognition@@@LSTM-CRF","Kazuya Kawakami","Google",2016-03-04,"90.94",2016
"Neural Architectures for Named Entity Recognition@@@LSTM-CRF","Chris Dyer","Carnegie Mellon University",2016-03-04,"90.94",2016
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Dinghan Shen","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Guoyin Wang","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Wenlin Wang","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Martin Renqiang Min","Princeton University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Qinliang Su","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Zhang Yizhe","University of Notre Dame",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Yizhe Zhang","University of Notre Dame",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Chunyuan Li","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Ricardo Henao","Duke University",2018-05-24,"86.28",2018
"Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms@@@SWEM-CRF","Lawrence Carin","Duke University",2018-05-24,"86.28",2018
"Variational Sequential Labelers for Semi-Supervised Learning@@@VSL-GG-Hier","Mingda Chen","Toyota Technological Institute at Chicago",2019-06-23,"84.7",2019
"Variational Sequential Labelers for Semi-Supervised Learning@@@VSL-GG-Hier","Qingming Tang","Toyota Technological Institute at Chicago",2019-06-23,"84.7",2019
"Variational Sequential Labelers for Semi-Supervised Learning@@@VSL-GG-Hier","Karen Livescu","Toyota Technological Institute at Chicago",2019-06-23,"84.7",2019
"Variational Sequential Labelers for Semi-Supervised Learning@@@VSL-GG-Hier","Kevin Gimpel","Toyota Technological Institute at Chicago",2019-06-23,"84.7",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Kun Han","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Junwen Chen","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Hui Zhang","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Haiyang Xu","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Yiping Peng","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Yun Wang","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Ning Ding","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Hui Deng","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Yonghu Gao","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Tingwei Guo","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Hui Song","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Song Hui","",2019-08-02,"84.6",2019
"DELTA: A DEep learning based Language Technology plAtform@@@DELTA (NER BLSTM-CRF)","Xiangang Li","",2019-08-02,"84.6",2019
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Xinyu Wang","ShanghaiTech University",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Yong Jiang","ShanghaiTech University",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Nguyen Bach","Alibaba Group",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Tao Wang","Alibaba Group",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Zhongqiang Huang","Alibaba Group",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Fei Huang","Alibaba Group",2020-10-10,"92.5",2020
"Automated Concatenation of Embeddings for Structured Prediction@@@ACE","Kewei Tu","Alibaba Group",2020-10-10,"92.5",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Xinyu Wang","ShanghaiTech University",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Yong Jiang","ShanghaiTech University",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Nguyen Bach","Alibaba Group",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Tao Wang","Alibaba Group",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Zhongqiang Huang","Alibaba Group",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Fei Huang","Alibaba Group",2020-09-17,"92.0",2020
"More Embeddings, Better Sequence Labelers?@@@Wang et al., 2020","Kewei Tu","Alibaba Group",2020-09-17,"92.0",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Xinyu Wang","ShanghaiTech University",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Yong Jiang","ShanghaiTech University",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Nguyen Bach","Alibaba Group",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Tao Wang","Alibaba Group",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Zhongqiang Huang","Alibaba Group",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Fei Huang","",2020-09-17,"91.71",2020
"AIN: Fast and Accurate Sequence Labeling with Approximate Inference Network@@@AIN","Kewei Tu","Alibaba Group",2020-09-17,"91.71",2020
